go .	가다 .
we just did that .	우리가 방금 그랬어요 .
we just got here .	우리는 방금 여기에 도착했습니다 .
we kept in touch .	우리는 연락을 유지했습니다 .
we kept our word .	우리는 약속을 지켰습니다 .
we know all this .	우리는 이 모든 것을 알고 있습니다 .
we know it works .	우리는 그것이 효과가 있다는 것을 알고 있습니다 .
we left by train .	우리는 기차로 떠났다 .
we left together .	우리는 함께 떠났다 .
we like children .	우리는 아이들을 좋아해요 .
we live in peace .	우리는 평화롭게 살고 있습니다 .
we live together .	우리는 함께 산다 .
we lost the game .	우리는 게임에서 졌다 .
we make mistakes .	우리는 실수를 합니다 .
we mean business .	우리는 사업을 의미합니다 .
we meant no harm .	우리는 해를 끼치려는 의도가 없었습니다 .
we met in boston .	우리는 보스턴에서 만났어요 .
we met last week .	우리는 지난주에 만났어요 .
we met on sunday .	우리는 일요일에 만났어요 .
we must continue .	우리는 계속해야합니다 .
we must evacuate .	우리는 대피해야 합니다 .
we must fix this .	우리는 이것을 고쳐야 합니다 .
we must sit down .	우리는 앉아야 해요 .
we must withdraw .	우리는 철수해야 합니다 .
we need evidence .	증거가 필요해요 .
we need exercise .	우리는 운동이 필요해요 .
we need somebody .	우리에겐 누군가가 필요해요 .
we need supplies .	우리는 보급품이 필요해요 .
we need the rain .	비가 필요해요 .
we need to leave .	우리는 떠나야 해 .
we need you back .	우리는 당신이 다시 필요합니다 .
we never do that .	우리는 절대 그렇게 하지 않습니다 .
we only want you .	우리는 당신만을 원합니다 .
we saw something .	우리는 뭔가를 보았다 .
we spoke briefly .	우리는 짧게 이야기했습니다 .
we told everyone .	우리는 모두에게 말했다 .
we want to leave .	우리는 떠나고 싶어 .
we were ambushed .	우리는 매복 공격을 받았습니다 .
we were captured .	우리는 체포되었습니다 .
we were mistaken .	우리는 착각했다 .
we were partners .	우리는 파트너였습니다 .
we were so close .	우리는 너무 가까웠어요 .
we were so proud .	우리는 정말 자랑스러웠습니다 .
we were soldiers .	우리는 군인이었습니다 .
we were together .	우리는 함께 있었다 .
we were too late .	우리는 너무 늦었어요 .
we weren't happy .	우리는 행복하지 않았습니다 .
we weren't lucky .	우리는 운이 좋지 않았습니다 .
we will fix this .	우리는 이 문제를 해결할 것입니다 .
we will not fail .	우리는 실패하지 않을 것입니다 .
we wish you luck .	행운을 빌어요 .
we won the match .	우리는 경기에서 승리했습니다 .
we work together .	우리는 함께 일해요 .
we'd better wait .	기다리는 게 나을 것 같아요 .
we'll be careful .	조심할게요 .
we'll be working .	우리는 일할 것입니다 .
we'll follow tom .	우리는 톰을 따라갈 거예요 .
we'll meet again .	우리는 다시 만날 것이다 .
we'll never know .	우리는 결코 알지 못할 것입니다 .
we'll pay for it .	우리는 그것을 지불할 것입니다 .
we'll talk later .	나중에 얘기하자 .
we'll work on it .	우리가 노력하겠습니다 .
we're a bit late .	우리 좀 늦었어 .
we're all afraid .	우리 모두는 두려워합니다 .
we're all hungry .	우리는 모두 배고프다 .
we're all scared .	우리는 모두 무서워요 .
we're all single .	우리는 모두 싱글이에요 .
we're all unique .	우리는 모두 독특합니다 .
we're alone here .	여기에는 우리 혼자예요 .
we're astonished .	우리는 놀랐습니다 .
we're back early .	우리는 일찍 돌아왔다 .
we're being used .	우리는 이용당하고 있어요 .
we're both right .	우리 둘 다 맞아요 .
we're both wrong .	우리 둘 다 틀렸어 .
we're classmates .	우리는 같은 반 친구예요 .
we're doing well .	우리는 잘 지내요 .
we're downsizing .	우리는 규모를 축소하고 있습니다 .
we're fascinated .	우리는 매료되었습니다 .
we're getting it .	우리는 그것을 얻고 있어요 .
we're going back .	우리는 돌아갈거야 .
we're going down .	우리는 내려갈거야 .
we're going east .	우리는 동쪽으로 갈 거예요 .
we're going west .	우리는 서쪽으로 갈 거예요 .
we're half right .	우리는 반만 맞았습니다 .
we're having fun .	우리는 재미있어요 .
we're here alone .	우리는 여기에 혼자 있어요 .
we're here early .	우리는 일찍 여기에 왔어요 .
we're historians .	우리는 역사가입니다 .
we're home early .	우리는 집에 일찍 왔어요 .
we're in a hurry .	우리는 서두르고 있어요 .
we're in college .	우리는 대학에 있어요 .
we're in control .	우리는 통제할 수 있습니다 .
we're in trouble .	우리는 곤경에 처해 있습니다 .
we're just lucky .	우리는 단지 운이 좋았을 뿐입니다 .
we're just tired .	우리는 단지 피곤해요 .
we're lifeguards .	우리는 인명 구조 원입니다 .
we're meditating .	우리는 명상하고 있어요 .
we're not buying .	우리는 구매하지 않습니다 .
we're not dating .	우리는 데이트하는 것이 아닙니다 .
we're not eating .	우리는 식사를 안 해요 .
we're not family .	우리는 가족이 아닙니다 .
we're not guilty .	우리는 무죄입니다 .
we're not moving .	우리는 움직이지 않습니다 .
we're not needed .	우리는 필요하지 않습니다 .
we're not stupid .	우리는 바보가 아닙니다 .
we're on our own .	우리는 우리 자신입니다 .
we're on our way .	지금 가는 중이에요 .
we're prejudiced .	우리는 편견을 가지고 있습니다 .
we're right here .	우리는 바로 여기에 있습니다 .
we're speechless .	우리는 말문이 막힌다 .
we're still here .	우리는 아직 여기 있어요 .
we're successful .	우리는 성공했습니다 .
we're surrounded .	우리는 포위됐다 .
we're taking off .	우리는 이륙 중입니다 .
we're the owners .	우리는 소유자입니다 .
we're undressing .	우리는 옷을 벗고 있어요 .
we're unemployed .	우리는 실업자입니다 .
we're untalented .	우리는 재능이 없습니다 .
we're very close .	우리는 매우 가깝습니다 .
we're very happy .	우리는 매우 행복합니다 .
we've done a lot .	우리는 많은 일을 했습니다 .
we've got a boat .	우리는 보트를 가지고 있어요 .
we've got a leak .	누출이 생겼어요 .
we've got enough .	우리는 충분합니다 .
welcome to japan .	일본에 오신 것을 환영합니다 .
well , here we go .	음 , 여기 입니다 .
were you at work ?	직장에 있었어 ?
were you excited ?	신났어 ?
were you shot at ?	총에 맞았어 ?
were you sincere ?	진심이었어 ?
were you unhappy ?	너 불행했어 ?
what a bad movie !	정말 나쁜 영화야 !
what a big eater !	정말 많이 먹는 사람이에요 !
what a big truck !	정말 큰 트럭이군요 !
what a cute baby !	정말 귀여운 아기야 !
what a cute girl !	정말 귀여운 소녀야 !
what a funny man !	정말 재미있는 사람이에요 !
what a good shot !	정말 좋은 기회에요 !
what a heavy bag !	정말 무거운 가방이군요 !
what a hypocrite !	정말 위선자야 !
what a nice bike !	정말 좋은 자전거예요 !
what a nightmare !	정말 악몽이야 !
what a smart guy !	정말 똑똑한 사람이야 !
what can be done ?	무엇을 할 수 있나요 ?
what can you say ?	당신은 무엇을 말할 수 있습니까 ?
what can you see ?	너는 무엇을 볼 수 있니 ?
what causes that ?	그 원인은 무엇입니까 ?
what could it be ?	그게 뭐야 ?
what did she say ?	그 사람이 뭐라고 했어 ?
what did we miss ?	우리는 무엇을 놓쳤나요 ?
what did you buy ?	무엇을 샀어요 ?
what did you eat ?	뭐 먹었어 ?
what did you get ?	무엇을 얻었나요 ?
what did you say ?	뭐라고 하셨나요 ?
what did you see ?	뭘 봤어 ?
what do bees eat ?	꿀벌은 무엇을 먹나요 ?
what do you have ?	당신은 무엇을 가지고 있습니까 ?
what do you know ?	당신은 무엇을 알고 있나요 ?
what do you like ?	너는 무엇을 좋아하니 ?
what do you mean ?	무슨 뜻이에요 ?
what do you need ?	뭐가 필요하세요 ?
what do you seek ?	당신은 무엇을 찾고 있나요 ?
what do you want ?	당신은 무엇을 원하세요 ?
what does he say ?	그 사람이 뭐라고 말해요 ?
what does he see ?	그 사람은 뭘 봐요 ?
what does she do ?	그녀는 무엇을 합니까 ?
what else is new ?	새로운 건 또 뭐야 ?
what happens now ?	이제 무슨 일이 일어나나요 ?
what has he done ?	그 사람이 무슨 짓을 한 거야 ?
what have i done ?	내가 무슨 짓을 한 거야 ?
what have we got ?	우리는 무엇을 가지고 있나요 ?
what if i refuse ?	내가 거절하면 어떡하지 ?
what if he fails ?	만약 그가 실패하면 어떡하지 ?
what is all this ?	이게 다 뭐야 ?
what is going on ?	무슨 일이야 ?
what is he after ?	그는 무엇을 쫓고 있나요 ?
what is he doing ?	그 사람 뭐 해요 ?
what is he up to ?	그 사람 뭐 하는 거야 ?
what is his name ?	그 사람 이름이 뭐예요 ?
what is it about ?	무슨 내용이야 ?
what is our plan ?	우리 계획이 뭐야 ?
what is the news ?	무슨 소식이야 ?
what is the time ?	시간은 언제입니까 ?
what is this for ?	이것은 무엇을 위한 것입니까 ?
what is your age ?	당신의 나이는 무엇입니까 ?
what is your job ?	직업이 뭐에요 ?
what month is it ?	몇월이에요 ?
what shall we do ?	우리는 무엇을 할까 ?
what should i do ?	나는 무엇을 해야 합니까 ?
what was i to do ?	내가 뭘 하려고 했지 ?
what will we eat ?	우리는 무엇을 먹을까 ?
what will you do ?	당신은 무엇을 할 것인가 ?
what woke you up ?	무슨 일로 당신을 깨웠나요 ?
what's for lunch ?	점심은 뭐예요 ?
what's happening ?	무슨 일이야 ?
what's he hiding ?	그 사람이 뭘 숨기고 있는 거지 ?
what's it called ?	이름이 뭐예요 ?
what's she doing ?	그 사람 뭐해 ?
what's that bird ?	저 새는 뭐야 ?
what's the catch ?	문제는 무엇입니까 ?
what's the hurry ?	왜 급해 ?
what's the score ?	점수는 무엇입니까 ?
what's this mess ?	이게 뭐야 ?
what's this room ?	이 방은 뭐야 ?
what's your beef ?	당신의 쇠고기는 무엇입니까 ?
what's your name ?	이름이 뭐에요 ?
what's your plan ?	당신의 계획은 무엇입니까 ?
what's your wish ?	당신의 소원은 무엇입니까 ?
what've you done ?	무슨 짓을 한 거야 ?
whatever you say .	당신이 무슨 말을 하든 .
when are you off ?	언제 쉬세요 ?
when do we leave ?	우리 언제 떠나요 ?
when do we start ?	우리 언제 시작해요 ?
when does it end ?	언제 끝나나요 ?
when will you go ?	언제 갈 거야 ?
where are we now ?	우리 지금 어디야 ?
where can i park ?	어디에 주차할 수 있나요 ?
where did you go ?	어디 갔어 ?
where do i sleep ?	나 어디서 자 ?
where is my belt ?	내 벨트는 어디 있지 ?
where is my book ?	내 책은 어디에 있나요 ?
where is my comb ?	내 빗은 어디 있지 ?
where is my seat ?	내 자리는 어디야 ?
where is the boy ?	그 소년은 어디에 있나요 ?
where is the cat ?	고양이는 어디에 있나요 ?
where is the dog ?	개는 어디에 있나요 ?
where's a mirror ?	거울은 어디에 있나요 ?
where's everyone ?	다들 어디 있어 ?
where's my money ?	내 돈은 어디 있지 ?
where's my phone ?	내 전화기는 어디 있지 ?
where's my razor ?	내 면도기 어딨어 ?
where's the ball ?	공은 어디에 있나요 ?
where's the boss ?	사장님은 어디 계시나요 ?
where's the exit ?	출구가 어디야 ?
where's the food ?	음식은 어디에 있나요 ?
where's the park ?	공원은 어디에 있나요 ?
where's the rest ?	나머지는 어디에 있나요 ?
where's the soap ?	비누는 어디에 있나요 ?
where's your dog ?	네 개는 어디 있어 ?
where's your hat ?	네 모자는 어디 있지 ?
which is cheaper ?	어느 것이 더 저렴합니까 ?
which is correct ?	어느 것이 맞나요 ?
which is our car ?	우리 차는 어느 거야 ?
which one was it ?	어느 쪽이었어 ?
which way is out ?	어느 쪽이 나가요 ?
who brought this ?	누가 이걸 가져왔어 ?
who decided that ?	그건 누가 결정한 거야 ?
who developed it ?	누가 개발했나요 ?
who did you meet ?	누구를 만났나요 ?
who do you trust ?	당신은 누구를 믿나요 ?
who else is here ?	여기 또 누구 있어 ?
who is that lady ?	저 여자는 누구야 ?
who is this girl ?	이 여자는 누구야 ?
who is this lady ?	이 여자는 누구예요 ?
who notified you ?	누가 너한테 알렸어 ?
who ordered that ?	누가 그걸 주문했지 ?
who painted that ?	그거 누가 그렸어 ?
who painted this ?	이거 누가 그린 거야 ?
who took my keys ?	누가 내 열쇠를 가져갔나요 ?
who will help me ?	누가 나를 도와줄까 ?
who would notice ?	누가 눈치챌까 ?
who's had enough ?	누가 충분히 먹었어 ?
who's in command ?	지휘하는 사람은 누구야 ?
